project_id,mip_era,activity_id,domain_id,institution_id,driving_source_id,driving_experiment_id,driving_variant_label,source_id,version_realization,frequency,version,time_range,variable_id,path
CORDEX,CMIP5,output,EUR-11,CNRM,ECMWF-ERAINT,evaluation,r1i1p1,ALADIN63,v1,mon,v20191118,198101-199012,tas,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/CNRM/ECMWF-ERAINT/evaluation/r1i1p1/ALADIN63/v1/mon/tas/v20191118/tas_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_CNRM-ALADIN63_v1_mon_198101-199012.nc
CORDEX,CMIP5,output,EUR-11,CNRM,ECMWF-ERAINT,evaluation,r1i1p1,ALADIN63,v1,mon,v20191118,199101-200012,tas,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/CNRM/ECMWF-ERAINT/evaluation/r1i1p1/ALADIN63/v1/mon/tas/v20191118/tas_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_CNRM-ALADIN63_v1_mon_199101-200012.nc
CORDEX,CMIP5,output,EUR-11,CNRM,ECMWF-ERAINT,evaluation,r1i1p1,ALADIN63,v1,mon,v20191118,200101-201012,tas,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/CNRM/ECMWF-ERAINT/evaluation/r1i1p1/ALADIN63/v1/mon/tas/v20191118/tas_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_CNRM-ALADIN63_v1_mon_200101-201012.nc
CORDEX,CMIP5,output,EUR-11,CNRM,ECMWF-ERAINT,evaluation,r1i1p1,ALADIN63,v1,mon,v20191118,201101-201812,tas,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/CNRM/ECMWF-ERAINT/evaluation/r1i1p1/ALADIN63/v1/mon/tas/v20191118/tas_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_CNRM-ALADIN63_v1_mon_201101-201812.nc
CORDEX,CMIP5,output,EUR-11,CNRM,ECMWF-ERAINT,evaluation,r1i1p1,ALADIN63,v1,mon,v20191118,197901-198012,tasmax,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/CNRM/ECMWF-ERAINT/evaluation/r1i1p1/ALADIN63/v1/mon/tasmax/v20191118/tasmax_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_CNRM-ALADIN63_v1_mon_197901-198012.nc
CORDEX,CMIP5,output,EUR-11,CNRM,ECMWF-ERAINT,evaluation,r1i1p1,ALADIN63,v1,mon,v20191118,198101-199012,tasmax,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/CNRM/ECMWF-ERAINT/evaluation/r1i1p1/ALADIN63/v1/mon/tasmax/v20191118/tasmax_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_CNRM-ALADIN63_v1_mon_198101-199012.nc
CORDEX,CMIP5,output,EUR-11,CNRM,ECMWF-ERAINT,evaluation,r1i1p1,ALADIN63,v1,mon,v20191118,199101-200012,tasmax,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/CNRM/ECMWF-ERAINT/evaluation/r1i1p1/ALADIN63/v1/mon/tasmax/v20191118/tasmax_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_CNRM-ALADIN63_v1_mon_199101-200012.nc
CORDEX,CMIP5,output,EUR-11,CNRM,ECMWF-ERAINT,evaluation,r1i1p1,ALADIN63,v1,mon,v20191118,200101-201012,tasmax,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/CNRM/ECMWF-ERAINT/evaluation/r1i1p1/ALADIN63/v1/mon/tasmax/v20191118/tasmax_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_CNRM-ALADIN63_v1_mon_200101-201012.nc
CORDEX,CMIP5,output,EUR-11,CNRM,ECMWF-ERAINT,evaluation,r1i1p1,ALADIN63,v1,mon,v20191118,201101-201812,tasmax,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/CNRM/ECMWF-ERAINT/evaluation/r1i1p1/ALADIN63/v1/mon/tasmax/v20191118/tasmax_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_CNRM-ALADIN63_v1_mon_201101-201812.nc
CORDEX,CMIP5,output,EUR-11,CNRM,ECMWF-ERAINT,evaluation,r1i1p1,ALADIN63,v1,mon,v20191118,197901-198012,tasmin,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/CNRM/ECMWF-ERAINT/evaluation/r1i1p1/ALADIN63/v1/mon/tasmin/v20191118/tasmin_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_CNRM-ALADIN63_v1_mon_197901-198012.nc
CORDEX,CMIP5,output,EUR-11,CNRM,ECMWF-ERAINT,evaluation,r1i1p1,ALADIN63,v1,mon,v20191118,198101-199012,tasmin,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/CNRM/ECMWF-ERAINT/evaluation/r1i1p1/ALADIN63/v1/mon/tasmin/v20191118/tasmin_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_CNRM-ALADIN63_v1_mon_198101-199012.nc
CORDEX,CMIP5,output,EUR-11,CNRM,ECMWF-ERAINT,evaluation,r1i1p1,ALADIN63,v1,mon,v20191118,199101-200012,tasmin,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/CNRM/ECMWF-ERAINT/evaluation/r1i1p1/ALADIN63/v1/mon/tasmin/v20191118/tasmin_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_CNRM-ALADIN63_v1_mon_199101-200012.nc
CORDEX,CMIP5,output,EUR-11,CNRM,ECMWF-ERAINT,evaluation,r1i1p1,ALADIN63,v1,mon,v20191118,200101-201012,tasmin,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/CNRM/ECMWF-ERAINT/evaluation/r1i1p1/ALADIN63/v1/mon/tasmin/v20191118/tasmin_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_CNRM-ALADIN63_v1_mon_200101-201012.nc
CORDEX,CMIP5,output,EUR-11,CNRM,ECMWF-ERAINT,evaluation,r1i1p1,ALADIN63,v1,mon,v20191118,201101-201812,tasmin,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/CNRM/ECMWF-ERAINT/evaluation/r1i1p1/ALADIN63/v1/mon/tasmin/v20191118/tasmin_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_CNRM-ALADIN63_v1_mon_201101-201812.nc
CORDEX,CMIP5,output,EUR-11,SMHI,ECMWF-ERAINT,evaluation,r0i0p0,RCA4,v1,fx,v20131026,,orog,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/SMHI/ECMWF-ERAINT/evaluation/r0i0p0/RCA4/v1/fx/orog/v20131026/orog_EUR-11_ECMWF-ERAINT_evaluation_r0i0p0_SMHI-RCA4_v1_fx.nc
CORDEX,CMIP5,output,EUR-11,SMHI,ECMWF-ERAINT,evaluation,r0i0p0,RCA4,v1,fx,v20131026,,sftlf,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/SMHI/ECMWF-ERAINT/evaluation/r0i0p0/RCA4/v1/fx/sftlf/v20131026/sftlf_EUR-11_ECMWF-ERAINT_evaluation_r0i0p0_SMHI-RCA4_v1_fx.nc
CORDEX,CMIP5,output,EUR-11,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4,v1,mon,v20131026,198001-198012,pr,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/SMHI/ECMWF-ERAINT/evaluation/r1i1p1/RCA4/v1/mon/pr/v20131026/pr_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_SMHI-RCA4_v1_mon_198001-198012.nc
CORDEX,CMIP5,output,EUR-11,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4,v1,mon,v20131026,198101-199012,pr,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/SMHI/ECMWF-ERAINT/evaluation/r1i1p1/RCA4/v1/mon/pr/v20131026/pr_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_SMHI-RCA4_v1_mon_198101-199012.nc
CORDEX,CMIP5,output,EUR-11,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4,v1,mon,v20131026,199101-200012,pr,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/SMHI/ECMWF-ERAINT/evaluation/r1i1p1/RCA4/v1/mon/pr/v20131026/pr_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_SMHI-RCA4_v1_mon_199101-200012.nc
CORDEX,CMIP5,output,EUR-11,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4,v1,mon,v20131026,200101-201012,pr,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/SMHI/ECMWF-ERAINT/evaluation/r1i1p1/RCA4/v1/mon/pr/v20131026/pr_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_SMHI-RCA4_v1_mon_200101-201012.nc
CORDEX,CMIP5,output,EUR-11,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4,v1,mon,v20131026,198001-198012,psl,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/SMHI/ECMWF-ERAINT/evaluation/r1i1p1/RCA4/v1/mon/psl/v20131026/psl_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_SMHI-RCA4_v1_mon_198001-198012.nc
CORDEX,CMIP5,output,EUR-11,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4,v1,mon,v20131026,198101-199012,psl,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/SMHI/ECMWF-ERAINT/evaluation/r1i1p1/RCA4/v1/mon/psl/v20131026/psl_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_SMHI-RCA4_v1_mon_198101-199012.nc
CORDEX,CMIP5,output,EUR-11,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4,v1,mon,v20131026,199101-200012,psl,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/SMHI/ECMWF-ERAINT/evaluation/r1i1p1/RCA4/v1/mon/psl/v20131026/psl_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_SMHI-RCA4_v1_mon_199101-200012.nc
CORDEX,CMIP5,output,EUR-11,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4,v1,mon,v20131026,200101-201012,psl,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/SMHI/ECMWF-ERAINT/evaluation/r1i1p1/RCA4/v1/mon/psl/v20131026/psl_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_SMHI-RCA4_v1_mon_200101-201012.nc
CORDEX,CMIP5,output,EUR-11,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4,v1,mon,v20131026,198001-198012,tas,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/SMHI/ECMWF-ERAINT/evaluation/r1i1p1/RCA4/v1/mon/tas/v20131026/tas_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_SMHI-RCA4_v1_mon_198001-198012.nc
CORDEX,CMIP5,output,EUR-11,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4,v1,mon,v20131026,198101-199012,tas,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/SMHI/ECMWF-ERAINT/evaluation/r1i1p1/RCA4/v1/mon/tas/v20131026/tas_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_SMHI-RCA4_v1_mon_198101-199012.nc
CORDEX,CMIP5,output,EUR-11,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4,v1,mon,v20131026,199101-200012,tas,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/SMHI/ECMWF-ERAINT/evaluation/r1i1p1/RCA4/v1/mon/tas/v20131026/tas_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_SMHI-RCA4_v1_mon_199101-200012.nc
CORDEX,CMIP5,output,EUR-11,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4,v1,mon,v20131026,200101-201012,tas,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/SMHI/ECMWF-ERAINT/evaluation/r1i1p1/RCA4/v1/mon/tas/v20131026/tas_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_SMHI-RCA4_v1_mon_200101-201012.nc
CORDEX,CMIP5,output,EUR-11,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4,v1,mon,v20131026,198001-198012,tasmax,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/SMHI/ECMWF-ERAINT/evaluation/r1i1p1/RCA4/v1/mon/tasmax/v20131026/tasmax_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_SMHI-RCA4_v1_mon_198001-198012.nc
CORDEX,CMIP5,output,EUR-11,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4,v1,mon,v20131026,198101-199012,tasmax,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/SMHI/ECMWF-ERAINT/evaluation/r1i1p1/RCA4/v1/mon/tasmax/v20131026/tasmax_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_SMHI-RCA4_v1_mon_198101-199012.nc
CORDEX,CMIP5,output,EUR-11,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4,v1,mon,v20131026,199101-200012,tasmax,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/SMHI/ECMWF-ERAINT/evaluation/r1i1p1/RCA4/v1/mon/tasmax/v20131026/tasmax_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_SMHI-RCA4_v1_mon_199101-200012.nc
CORDEX,CMIP5,output,EUR-11,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4,v1,mon,v20131026,200101-201012,tasmax,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/SMHI/ECMWF-ERAINT/evaluation/r1i1p1/RCA4/v1/mon/tasmax/v20131026/tasmax_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_SMHI-RCA4_v1_mon_200101-201012.nc
CORDEX,CMIP5,output,EUR-11,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4,v1,mon,v20131026,198001-198012,tasmin,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/SMHI/ECMWF-ERAINT/evaluation/r1i1p1/RCA4/v1/mon/tasmin/v20131026/tasmin_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_SMHI-RCA4_v1_mon_198001-198012.nc
CORDEX,CMIP5,output,EUR-11,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4,v1,mon,v20131026,198101-199012,tasmin,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/SMHI/ECMWF-ERAINT/evaluation/r1i1p1/RCA4/v1/mon/tasmin/v20131026/tasmin_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_SMHI-RCA4_v1_mon_198101-199012.nc
CORDEX,CMIP5,output,EUR-11,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4,v1,mon,v20131026,199101-200012,tasmin,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/SMHI/ECMWF-ERAINT/evaluation/r1i1p1/RCA4/v1/mon/tasmin/v20131026/tasmin_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_SMHI-RCA4_v1_mon_199101-200012.nc
CORDEX,CMIP5,output,EUR-11,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4,v1,mon,v20131026,200101-201012,tasmin,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/SMHI/ECMWF-ERAINT/evaluation/r1i1p1/RCA4/v1/mon/tasmin/v20131026/tasmin_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_SMHI-RCA4_v1_mon_200101-201012.nc
CORDEX,CMIP5,output,EUR-11,DHMZ,ECMWF-ERAINT,evaluation,r1i1p1,RegCM4-2,v1,fx,v20160112,,orog,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/DHMZ/ECMWF-ERAINT/evaluation/r1i1p1/RegCM4-2/v1/fx/orog/v20160112/orog_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_DHMZ-RegCM4-2_v1_fx.nc
CORDEX,CMIP5,output,EUR-11,DHMZ,ECMWF-ERAINT,evaluation,r1i1p1,RegCM4-2,v1,fx,v20160112,,sftlf,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/DHMZ/ECMWF-ERAINT/evaluation/r1i1p1/RegCM4-2/v1/fx/sftlf/v20160112/sftlf_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_DHMZ-RegCM4-2_v1_fx.nc
CORDEX,CMIP5,output,EUR-11,DHMZ,ECMWF-ERAINT,evaluation,r1i1p1,RegCM4-2,v1,mon,v20150527,198901-199012,pr,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/DHMZ/ECMWF-ERAINT/evaluation/r1i1p1/RegCM4-2/v1/mon/pr/v20150527/pr_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_DHMZ-RegCM4-2_v1_mon_198901-199012.nc
CORDEX,CMIP5,output,EUR-11,DHMZ,ECMWF-ERAINT,evaluation,r1i1p1,RegCM4-2,v1,mon,v20150527,199101-200012,pr,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/DHMZ/ECMWF-ERAINT/evaluation/r1i1p1/RegCM4-2/v1/mon/pr/v20150527/pr_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_DHMZ-RegCM4-2_v1_mon_199101-200012.nc
CORDEX,CMIP5,output,EUR-11,DHMZ,ECMWF-ERAINT,evaluation,r1i1p1,RegCM4-2,v1,mon,v20150527,200101-200812,pr,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/DHMZ/ECMWF-ERAINT/evaluation/r1i1p1/RegCM4-2/v1/mon/pr/v20150527/pr_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_DHMZ-RegCM4-2_v1_mon_200101-200812.nc
CORDEX,CMIP5,output,EUR-11,DHMZ,ECMWF-ERAINT,evaluation,r1i1p1,RegCM4-2,v1,mon,v20150527,198901-199012,tas,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/DHMZ/ECMWF-ERAINT/evaluation/r1i1p1/RegCM4-2/v1/mon/tas/v20150527/tas_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_DHMZ-RegCM4-2_v1_mon_198901-199012.nc
CORDEX,CMIP5,output,EUR-11,DHMZ,ECMWF-ERAINT,evaluation,r1i1p1,RegCM4-2,v1,mon,v20150527,199101-200012,tas,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/DHMZ/ECMWF-ERAINT/evaluation/r1i1p1/RegCM4-2/v1/mon/tas/v20150527/tas_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_DHMZ-RegCM4-2_v1_mon_199101-200012.nc
CORDEX,CMIP5,output,EUR-11,DHMZ,ECMWF-ERAINT,evaluation,r1i1p1,RegCM4-2,v1,mon,v20150527,200101-200812,tas,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/DHMZ/ECMWF-ERAINT/evaluation/r1i1p1/RegCM4-2/v1/mon/tas/v20150527/tas_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_DHMZ-RegCM4-2_v1_mon_200101-200812.nc
CORDEX,CMIP5,output,EUR-11,DHMZ,ECMWF-ERAINT,evaluation,r1i1p1,RegCM4-2,v1,mon,v20150527,198901-199012,tasmax,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/DHMZ/ECMWF-ERAINT/evaluation/r1i1p1/RegCM4-2/v1/mon/tasmax/v20150527/tasmax_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_DHMZ-RegCM4-2_v1_mon_198901-199012.nc
CORDEX,CMIP5,output,EUR-11,DHMZ,ECMWF-ERAINT,evaluation,r1i1p1,RegCM4-2,v1,mon,v20150527,199101-200012,tasmax,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/DHMZ/ECMWF-ERAINT/evaluation/r1i1p1/RegCM4-2/v1/mon/tasmax/v20150527/tasmax_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_DHMZ-RegCM4-2_v1_mon_199101-200012.nc
CORDEX,CMIP5,output,EUR-11,DHMZ,ECMWF-ERAINT,evaluation,r1i1p1,RegCM4-2,v1,mon,v20150527,200101-200812,tasmax,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/DHMZ/ECMWF-ERAINT/evaluation/r1i1p1/RegCM4-2/v1/mon/tasmax/v20150527/tasmax_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_DHMZ-RegCM4-2_v1_mon_200101-200812.nc
CORDEX,CMIP5,output,EUR-11,DHMZ,ECMWF-ERAINT,evaluation,r1i1p1,RegCM4-2,v1,mon,v20150527,198901-199012,tasmin,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/DHMZ/ECMWF-ERAINT/evaluation/r1i1p1/RegCM4-2/v1/mon/tasmin/v20150527/tasmin_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_DHMZ-RegCM4-2_v1_mon_198901-199012.nc
CORDEX,CMIP5,output,EUR-11,DHMZ,ECMWF-ERAINT,evaluation,r1i1p1,RegCM4-2,v1,mon,v20150527,199101-200012,tasmin,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/DHMZ/ECMWF-ERAINT/evaluation/r1i1p1/RegCM4-2/v1/mon/tasmin/v20150527/tasmin_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_DHMZ-RegCM4-2_v1_mon_199101-200012.nc
CORDEX,CMIP5,output,EUR-11,DHMZ,ECMWF-ERAINT,evaluation,r1i1p1,RegCM4-2,v1,mon,v20150527,200101-200812,tasmin,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/DHMZ/ECMWF-ERAINT/evaluation/r1i1p1/RegCM4-2/v1/mon/tasmin/v20150527/tasmin_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_DHMZ-RegCM4-2_v1_mon_200101-200812.nc
CORDEX,CMIP5,output,EUR-11,CLMcom,ECMWF-ERAINT,evaluation,r0i0p0,CCLM4-8-17,v1,fx,v20140515,,orog,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/CLMcom/ECMWF-ERAINT/evaluation/r0i0p0/CCLM4-8-17/v1/fx/orog/v20140515/orog_EUR-11_ECMWF-ERAINT_evaluation_r0i0p0_CLMcom-CCLM4-8-17_v1_fx.nc
CORDEX,CMIP5,output,EUR-11,CLMcom,ECMWF-ERAINT,evaluation,r0i0p0,CCLM4-8-17,v1,fx,v20140515,,sftlf,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/CLMcom/ECMWF-ERAINT/evaluation/r0i0p0/CCLM4-8-17/v1/fx/sftlf/v20140515/sftlf_EUR-11_ECMWF-ERAINT_evaluation_r0i0p0_CLMcom-CCLM4-8-17_v1_fx.nc
CORDEX,CMIP5,output,EUR-11,CLMcom,ECMWF-ERAINT,evaluation,r1i1p1,CCLM4-8-17,v1,mon,v20140515,198901-199012,pr,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/CLMcom/ECMWF-ERAINT/evaluation/r1i1p1/CCLM4-8-17/v1/mon/pr/v20140515/pr_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_CLMcom-CCLM4-8-17_v1_mon_198901-199012.nc
CORDEX,CMIP5,output,EUR-11,CLMcom,ECMWF-ERAINT,evaluation,r1i1p1,CCLM4-8-17,v1,mon,v20140515,199101-200012,pr,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/CLMcom/ECMWF-ERAINT/evaluation/r1i1p1/CCLM4-8-17/v1/mon/pr/v20140515/pr_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_CLMcom-CCLM4-8-17_v1_mon_199101-200012.nc
CORDEX,CMIP5,output,EUR-11,CLMcom,ECMWF-ERAINT,evaluation,r1i1p1,CCLM4-8-17,v1,mon,v20140515,200101-200812,pr,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/CLMcom/ECMWF-ERAINT/evaluation/r1i1p1/CCLM4-8-17/v1/mon/pr/v20140515/pr_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_CLMcom-CCLM4-8-17_v1_mon_200101-200812.nc
CORDEX,CMIP5,output,EUR-11,CLMcom,ECMWF-ERAINT,evaluation,r1i1p1,CCLM4-8-17,v1,mon,v20140515,198901-199012,psl,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/CLMcom/ECMWF-ERAINT/evaluation/r1i1p1/CCLM4-8-17/v1/mon/psl/v20140515/psl_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_CLMcom-CCLM4-8-17_v1_mon_198901-199012.nc
CORDEX,CMIP5,output,EUR-11,CLMcom,ECMWF-ERAINT,evaluation,r1i1p1,CCLM4-8-17,v1,mon,v20140515,199101-200012,psl,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/CLMcom/ECMWF-ERAINT/evaluation/r1i1p1/CCLM4-8-17/v1/mon/psl/v20140515/psl_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_CLMcom-CCLM4-8-17_v1_mon_199101-200012.nc
CORDEX,CMIP5,output,EUR-11,CLMcom,ECMWF-ERAINT,evaluation,r1i1p1,CCLM4-8-17,v1,mon,v20140515,200101-200812,psl,/mnt/CORDEX_CMIP6_tmp/aux_data/cordex-cmip5/CORDEX/output/EUR-11/CLMcom/ECMWF-ERAINT/evaluation/r1i1p1/CCLM4-8-17/v1/mon/psl/v20140515/psl_EUR-11_ECMWF-ERAINT_evaluation_r1i1p1_CLMcom-CCLM4-8-17_v1_mon_200101-200812.nc
